Zipcode,Page,NewUsed,Year,Make,Model,MSRP,Dealer_Price,Fuel_Type,Exterior_Color,City_MPG,Interior_Color,Highway_MPG,Drivetrain,Transmission,Liters,V,Mileage,Customer_Review,URL
33101,1,NEW,2020,Chevrolet,Trax LS,,14497,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,7,4.6,https://www.cars.com/vehicledetail/detail/800150564/overview/
33101,1,USED,2015,Mitsubishi,Outlander Sport ES,,6991,Gasoline,White Pearl,24,Black,30,FWD,4-Speed Automatic,2.0,6,92266,4.5,https://www.cars.com/vehicledetail/detail/805146733/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12065,Gasoline,Black,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/794463341/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12462,Gasoline,Summit White,29,Black,38,FWD,Automatic CVT,1.4,6,2,4.9,https://www.cars.com/vehicledetail/detail/789169424/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802332642/overview/
33101,1,USED,2016,BMW,i8 Base,,64850,Hybrid,,,,,AWD,6-Speed Automatic,1.5,2,38820,5,https://www.cars.com/vehicledetail/detail/790216065/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12065,Gasoline,Summit White,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/788174860/overview/
33101,1,USED,2006,INFINITI,M45 Sport,,4977,Gasoline,Twilight Blue Pearl,17,Gray,23,RWD,5-Speed Automatic,4.5,8,180786,5,https://www.cars.com/vehicledetail/detail/781157249/overview/
33101,1,NEW,2020,Toyota,Yaris LE,,,Gasoline,Graphite,32,GRY FABRIC,40,FWD,Automatic,,,0,5,https://www.cars.com/vehicledetail/detail/792042977/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12417,Gasoline,Orange,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/788030510/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12708,Gasoline,Caribbean Blue,29,Jet Black/Jet Black,38,FWD,Automatic,,,5,4.9,https://www.cars.com/vehicledetail/detail/798902794/overview/
33101,1,USED,2015,Chrysler,200 Limited,,5999,Gasoline,Vivid Blue,23,Black,36,FWD,9-Speed Automatic,2.4,6,69529,4.3,https://www.cars.com/vehicledetail/detail/807237824/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12065,Gasoline,Summit White,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/789893914/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Nightfall Gray,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/798902788/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066423/overview/
33101,1,USED,2009,Maserati,Quattroporte S,,16999,Gasoline,Nero,11,,18,RWD,6-Speed Automatic,4.7,8,67641,5,https://www.cars.com/vehicledetail/detail/788923035/overview/
33101,1,USED,2003,Dodge,Dakota R/T,,3800,Gasoline,Black,13,Black,18,4x2/2-wheel drive,Automanual,,,114000,3.9,https://www.cars.com/vehicledetail/detail/802557418/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,13907,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/799587987/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/798031789/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Nightfall Gray,29,Jet Black/Jet Black,38,FWD,Automatic,,,12,4.9,https://www.cars.com/vehicledetail/detail/800459762/overview/
33101,1,USED,2015,Dodge,Dart SXT,,5491,Gasoline,Granite Crystal Clearcoat Metallic,22,Black,35,FWD,6-Speed Automatic,2.4,6,73832,4.3,https://www.cars.com/vehicledetail/detail/806642923/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,14497,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/800413905/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802092094/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12065,Gasoline,Black,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/789894048/overview/
33101,1,NEW,2020,Chevrolet,Spark LT,,14407,Gasoline,Toasted Marshmallow,,Jet Black/Dark Anderson Silver Metallic,,FWD,Automatic,,,7,4.9,https://www.cars.com/vehicledetail/detail/806267838/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066431/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066181/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,14737,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,8,4.6,https://www.cars.com/vehicledetail/detail/798407262/overview/
33101,1,USED,2010,Lexus,IS 250,,6990,Gasoline,Mercury Metallic,18,Black,26,RWD,6-Speed Automatic,2.5,6,79986,4.6,https://www.cars.com/vehicledetail/detail/795437808/overview/
33101,1,USED,2011,Mitsubishi,Lancer ES,,3299,Gasoline,Tarmac Black Pearl,24,Gray Cloth,33,FWD,Continuously Variable Transmission,2.0,6,87380,4.2,https://www.cars.com/vehicledetail/detail/801658551/overview/
33101,1,USED,2018,Chevrolet,Cruze LT,,6995,Gasoline,,27,,40,FWD,"Automatic, 6-Spd",,,26600,4.7,https://www.cars.com/vehicledetail/detail/797253623/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12708,Gasoline,Caribbean Blue,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066182/overview/
33101,1,NEW,2019,Chevrolet,Trax Premier,,18917,Gasoline,Silver Ice Metallic,24,Jet Black,29,FWD,6-Speed Automatic,1.4,6,31,4.3,https://www.cars.com/vehicledetail/detail/770166158/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,15998,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,5551,4.6,https://www.cars.com/vehicledetail/detail/800150544/overview/
33101,1,NEW,2019,RAM,1500 Classic Express,,24868,E85 Flex Fuel,Brilliant Black Crystal Pearlcoat,,Diesel Gray / Black,,RWD,8-Speed Automatic,3.6,6,10,4.5,https://www.cars.com/vehicledetail/detail/748778520/overview/
33101,1,NEW,2020,Chevrolet,Spark LT,,14407,Gasoline,Toasted Marshmallow,,Jet Black/Dark Anderson Silver Metallic,,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/806946201/overview/
33101,1,USED,2007,Lincoln,Mark LT,,10490,Gasoline,Oxford White,14,Dove Grey,18,RWD,Automatic,5.4,8,133000,5,https://www.cars.com/vehicledetail/detail/799990977/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,14493,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/799935365/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,14354,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,30,4.6,https://www.cars.com/vehicledetail/detail/798407237/overview/
33101,1,NEW,2020,Chevrolet,Malibu 1LS,,20845,Gasoline,Shadow Gray Metallic,29,Jet Black,36,FWD,Automatic CVT,1.5,6,1,4.8,https://www.cars.com/vehicledetail/detail/806540659/overview/
33101,1,USED,2004,Nissan,350Z Touring,,6995,Gasoline,Blue,19,Black,26,RWD,5-Speed Automatic,3.5,6,160333,4.8,https://www.cars.com/vehicledetail/detail/804134148/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066287/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,13907,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/798407254/overview/
33101,1,USED,2016,Chrysler,200 Limited,,7991,Gasoline,Bright White Clearcoat,23,Linen / Black,36,FWD,9-Speed Automatic,2.4,6,67000,4.5,https://www.cars.com/vehicledetail/detail/807234606/overview/
33101,1,USED,2015,Buick,Enclave Leather,,8995,Gasoline,,16,,22,FWD,"Automatic, 6-Spd w/Overdrive",,6,79898,4.5,https://www.cars.com/vehicledetail/detail/795667046/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802092095/overview/
33101,1,NEW,2020,Chevrolet,Trax LS,,13907,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/798407169/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802092099/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12417,Gasoline,Caribbean Blue,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/789894049/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12708,Gasoline,Caribbean Blue,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802811363/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/801896964/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Raspberry,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/803085172/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Mosaic Black,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066429/overview/
33101,1,USED,2014,Honda,CR-V LX,,8995,Gasoline,,23,,31,2WD,"Automatic, 5-Spd",,,35083,4.6,https://www.cars.com/vehicledetail/detail/795667043/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12148,Gasoline,Passion,29,Black,38,FWD,Automatic CVT,1.4,6,10,4.9,https://www.cars.com/vehicledetail/detail/783461851/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802092097/overview/
33101,1,USED,2018,Jaguar,E-PACE P250,,27550,Gasoline,Silver,,Black,,AWD,Automatic,,,4811,4.2,https://www.cars.com/vehicledetail/detail/807163985/overview/?isShippableInsideSearchRadius
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Silver Ice,29,Jet Black/Jet Black,38,FWD,Automatic,,,10,4.9,https://www.cars.com/vehicledetail/detail/802066430/overview/
33101,1,NEW,2020,Chevrolet,Spark LS,,12344,Gasoline,Summit White,29,Jet Black/Jet Black,38,FWD,Automatic,,,7,4.9,https://www.cars.com/vehicledetail/detail/804127147/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,13907,Gasoline,Steel Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/794463347/overview/
33101,2,NEW,2020,Nissan,Versa S,,15962,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/788513577/overview/
33101,2,USED,2016,Volvo,XC60 T5 Drive-E Premier,,18999,Gasoline,Magic Blue Metallic,23,Soft Beige,31,FWD,8-Speed Automatic,2.0,6,29922,4.7,https://www.cars.com/vehicledetail/detail/785870841/overview/?isShippableInsideSearchRadius
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Cloud White,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552337/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Cloud White,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552333/overview/
33101,2,NEW,2020,Lexus,NX 300 F Sport,,,Gasoline,Silver,22,Black,28,FWD,6-Speed Automatic,2.0,6,3,4.8,https://www.cars.com/vehicledetail/detail/798380207/overview/
33101,2,USED,2014,Honda,Crosstour EX-L,,11697,Gasoline,White Diamond Pearl,22,Ivory,31,FWD,6-Speed Automatic,3.5,6,78923,4.9,https://www.cars.com/vehicledetail/detail/780304017/overview/
33101,2,USED,2016,Ford,Fusion Titanium,,12297,Gasoline,Ingot Silver,22,Charcoal Black,33,FWD,6-Speed Automatic,2.0,6,43650,4.7,https://www.cars.com/vehicledetail/detail/807244361/overview/
33101,2,USED,2014,Nissan,Maxima SV,,6995,Gasoline,,19,,26,FWD,"Automatic, CVT",,6,88942,4.7,https://www.cars.com/vehicledetail/detail/791263557/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,14493,Gasoline,Summit White,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/800413494/overview/
33101,2,NEW,2020,Chevrolet,Trax LT,,15586,Gasoline,Silver Ice Metallic,26,Jet Black,31,FWD,6-Speed Automatic,1.4,6,10,4.6,https://www.cars.com/vehicledetail/detail/791313727/overview/
33101,2,USED,2017,Lincoln,MKZ Reserve,,17598,Gasoline,White Platinum Tri-Coat Metallic,20,Cappuccino,28,AWD,6-Speed Automatic,2.0,6,22135,4.8,https://www.cars.com/vehicledetail/detail/791664574/overview/
33101,2,USED,2017,Volkswagen,Jetta 1.8T SEL,,12798,Gasoline,Black,25,Cornsilk Beige,35,FWD,6-Speed Automatic,1.8,6,29954,4.8,https://www.cars.com/vehicledetail/detail/807898877/overview/
33101,2,USED,2017,Hyundai,Santa Fe Sport 2.4L,,13797,Gasoline,Marlin Blue,20,Beige,26,FWD,6-Speed Automatic,2.4,6,38125,4.8,https://www.cars.com/vehicledetail/detail/789136844/overview/
33101,2,NEW,2020,Chevrolet,Malibu 1LS,,20845,Gasoline,Shadow Gray Metallic,29,Jet Black,36,FWD,Automatic CVT,1.5,6,5,4.8,https://www.cars.com/vehicledetail/detail/806540583/overview/
33101,2,NEW,2018,Ford,Transit-350 Base,,34995,Gasoline,Oxford White,,Pewter,,RWD,Automatic,,,5,3.9,https://www.cars.com/vehicledetail/detail/742524350/overview/
33101,2,USED,2014,BMW,760 Li,,32500,Gasoline,White,13,Tan,20,RWD,Automatic 8-Speed,6.0,12,45000,3,https://www.cars.com/vehicledetail/detail/804813901/overview/
33101,2,USED,2011,Cadillac,CTS Premium,,8988,Gasoline,Black,18,Black,27,RWD,6-Speed Automatic,3.6,6,119006,4.7,https://www.cars.com/vehicledetail/detail/805061760/overview/
33101,2,USED,2010,Volvo,S40 2.4i,,10900,Gasoline,Silver,21,Quartz / Beige,29,FWD,5-Speed Automatic,2.4,0,49362,4.7,https://www.cars.com/vehicledetail/detail/806306034/overview/?isShippableInsideSearchRadius
33101,2,USED,2008,Dodge,Grand Caravan SXT,,3490,Gasoline,Marathon Blue Pearl,16,Dark Slate / Light Shale,23,FWD,Automatic,4.0,6,105216,3.8,https://www.cars.com/vehicledetail/detail/803326404/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Gun Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,0,4.5,https://www.cars.com/vehicledetail/detail/798552304/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,13907,Gasoline,Silver Ice Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,10,4.6,https://www.cars.com/vehicledetail/detail/792450723/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Gun Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552201/overview/
33101,2,NEW,2020,Hyundai,Ioniq Hybrid SE,,26355,Hybrid,Scarlet Red Pearl,55,Dark Gray,54,FWD,6-Speed Automatic with Auto-Shift,1.6,6,2,5,https://www.cars.com/vehicledetail/detail/804017193/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Gun Metallic,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552307/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,14390,Gasoline,Black Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,10,4.6,https://www.cars.com/vehicledetail/detail/789664652/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552183/overview/
33101,2,USED,2016,Kia,Forte LX,,5995,Gasoline,Black,25,Black,37,FWD,6-Speed Automatic,1.8,6,76540,4.7,https://www.cars.com/vehicledetail/detail/786168064/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,16795,Gasoline,Satin Steel Metallic,26,Jet Black,31,FWD,Automatic,,,10,4.6,https://www.cars.com/vehicledetail/detail/807935640/overview/
33101,2,NEW,2019,Chevrolet,Trax LS,,9999,Gasoline,Black Metallic,24,Black,29,FWD,6-Speed Automatic,1.4,6,,4.3,https://www.cars.com/vehicledetail/detail/762187165/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,13903,Gasoline,Gray Metallic,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/795925302/overview/
33101,2,NEW,2020,Chevrolet,Malibu 1LS,,20845,Gasoline,Black Cherry Metallic,29,Jet Black,36,FWD,Automatic CVT,1.5,6,5,4.8,https://www.cars.com/vehicledetail/detail/806464165/overview/
33101,2,USED,2018,Chrysler,Pacifica Hybrid Touring Plus,,29995,Hybrid,Bright White Clearcoat,,Alloy/Black,,FWD,Automatic,,,9956,4.7,https://www.cars.com/vehicledetail/detail/741112826/overview/
33101,2,NEW,2019,Nissan,Kicks SV,,17380,Gasoline,Aspen White / Super Black,31,Charcoal,36,FWD,Automatic CVT,1.6,6,12,4.4,https://www.cars.com/vehicledetail/detail/796507894/overview/
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552323/overview/
33101,2,NEW,2019,Chevrolet,Trax Premier,,19421,Gasoline,Black Metallic,24,Jet Black,29,FWD,6-Speed Automatic,1.4,6,10,4.3,https://www.cars.com/vehicledetail/detail/762889602/overview/
33101,2,USED,2015,Nissan,Sentra SV,,7490,Gasoline,Fresh Powder,29,Marble Gray,39,FWD,Automatic CVT,1.8,6,44736,4.6,https://www.cars.com/vehicledetail/detail/806821786/overview/
33101,2,NEW,2020,Chevrolet,Trax LS,,14497,Gasoline,Black,26,Black,31,FWD,6-Speed Automatic,1.4,6,5,4.6,https://www.cars.com/vehicledetail/detail/800116187/overview/
33101,2,USED,2016,Cadillac,ATS-V Base,,31999,Gasoline,Crystal White Tri-Coat,17,Jet Black,23,RWD,8-Speed Automatic,3.6,6,33200,4.6,https://www.cars.com/vehicledetail/detail/804572032/overview/?isShippableInsideSearchRadius
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552215/overview/
33101,2,USED,2017,Chevrolet,Equinox LT,,14425,Gasoline,Siren Red Tintcoat,21,Jet Black,31,FWD,6-Speed Automatic,2.4,6,27951,4.8,https://www.cars.com/vehicledetail/detail/807099317/overview/
33101,2,USED,2016,Land Rover,LR4 Base,,27999,Gasoline,Loire Blue,15,Almond / Arabica,19,4WD,8-Speed Automatic,3.0,6,43008,4.8,https://www.cars.com/vehicledetail/detail/779513482/overview/?isShippableInsideSearchRadius
33101,2,USED,2018,Kia,Rio S,,9999,Gasoline,Currant Red,28,Black,37,FWD,6-Speed Automatic,1.6,6,27126,4.5,https://www.cars.com/vehicledetail/detail/807713490/overview/?isShippableInsideSearchRadius
33101,2,NEW,2020,Nissan,Versa S,,16240,Gasoline,Black,27,Charcoal,35,FWD,Automatic CVT,1.6,6,12,4.5,https://www.cars.com/vehicledetail/detail/798552191/overview/
33101,2,USED,2018,Ford,EcoSport S,,13197,Gasoline,Moondust Silver Metallic,27,Medium Stone,29,FWD,6-Speed Automatic,1.0,2,2210,4.5,https://www.cars.com/vehicledetail/detail/791664558/overview/
33101,2,USED,2013,Dodge,Avenger SE,,3991,Gasoline,Blue Streak Pearl,21,Dark Gray,29,FWD,4-Speed Automatic,2.4,6,107068,4.2,https://www.cars.com/vehicledetail/detail/780835736/overview/
